grade,track,subject,book,chapter,topic,subtopic,difficulty,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_type,source_year
یازدهم,انسانی,جغرافیا,جغرافیا یازدهم,بخش 4,منابع,,متوسط,کدام منبع تجدیدپذیر است؟,خورشید,نفت,زغال‌سنگ,گاز طبیعی,A,انرژی خورشیدی تجدیدپذیر است.,ترنم همدلی,original,1405
یازدهم,انسانی,جغرافیا,جغرافیا یازدهم,بخش 5,شهرنشینی,,متوسط,شهرنشینی به چه معناست؟,افزایش سهم جمعیت شهری,کاهش ارتباط,تخلیه همه شهرها,افزایش کشاورزی روستایی,A,شهرنشینی با افزایش سهم جمعیت شهری مرتبط است.,ترنم همدلی,original,1405
یازدهم,انسانی,جغرافیا,جغرافیا یازدهم,بخش 6,محیط زیست,,متوسط,توسعه پایدار بر چه تأکیدی است؟,تأمین نیاز امروز بدون آسیب جدی به آینده,مصرف بی‌حد,حذف منابع,تخریب محیط,A,توسعه پایدار تعادل میان نیازهای امروز و آینده را دنبال می‌کند.,ترنم همدلی,original,1405
یازدهم,انسانی,ریاضی و آمار,ریاضی و آمار یازدهم,بخش 1,آمار,,متوسط,میانگین 3،5 و7 چیست؟,4,5,6,7,B,میانگین 15÷3=5.,ترنم همدلی,original,1405
یازدهم,انسانی,ریاضی و آمار,ریاضی و آمار یازدهم,بخش 2,احتمال,,متوسط,احتمال رویداد غیرممکن چیست؟,0,1,1/2,2,A,رویداد غیرممکن احتمال صفر دارد.,ترنم همدلی,original,1405
یازدهم,انسانی,ریاضی و آمار,ریاضی و آمار یازدهم,بخش 3,تابع,,متوسط,اگر f(x)=x+2 باشد f(5) چند است؟,5,6,7,8,C,5+2=7.,ترنم همدلی,original,1405
یازدهم,انسانی,ریاضی و آمار,ریاضی و آمار یازدهم,بخش 4,معادله,,متوسط,حل 3x=12 چیست؟,2,3,4,6,C,x=4.,ترنم همدلی,original,1405
یازدهم,انسانی,ریاضی و آمار,ریاضی و آمار یازدهم,بخش 5,دنباله,,متوسط,جمله بعدی 2،4،6،8 چیست؟,9,10,12,16,B,الگو هر بار 2 واحد افزایش دارد.,ترنم همدلی,original,1405
یازدهم,انسانی,ریاضی و آمار,ریاضی و آمار یازدهم,بخش 6,نمودار,,متوسط,نمودار ستونی برای چه داده‌هایی مناسب است؟,مقایسه دسته‌ها,فقط تابع پیوسته,فقط هندسه,فقط متن,A,نمودار ستونی برای مقایسه دسته‌ها مناسب است.,ترنم همدلی,original,1405
دوازدهم,تجربی,فارسی,فارسی,بخش 1,واژگان,,متوسط,واژه «فرهیخته» به کدام معنا نزدیک‌تر است؟,دانشمند,بی‌تجربه,کم‌حوصله,بی‌تفاوت,A,فرهیخته به فرد دانش‌آموخته و اهل فرهنگ گفته می‌شود.,ترنم همدلی,original,1405
دوازدهم,تجربی,فارسی,فارسی,بخش 2,آرایه,,متوسط,در «قد سرو» کدام آرایه دیده می‌شود؟,تشبیه,تضاد,جناس,سجع,A,قد به سرو مانند شده است.,ترنم همدلی,original,1405
دوازدهم,تجربی,فارسی,فارسی,بخش 3,دستور,,متوسط,در «دانش‌آموزان درس را خواندند» نهاد کدام است؟,درس,دانش‌آموزان,را,خواندند,B,انجام‌دهنده فعل نهاد است.,ترنم همدلی,original,1405
دوازدهم,تجربی,فارسی,فارسی,بخش 4,املاء,,متوسط,کدام واژه درست است؟,تأثیر,تاثیر,تأثیرر,تاثیر,A,املای معیار «تأثیر» است.,ترنم همدلی,original,1405
دوازدهم,تجربی,فارسی,فارسی,بخش 5,قرابت,,متوسط,کدام مفهوم به ارزش دانش نزدیک‌تر است؟,دانایی عامل رشد است,ثروت همیشه کافی است,تلاش بی‌فایده است,یادگیری بی‌ارزش است,A,مفهوم بر اهمیت دانش تأکید دارد.,ترنم همدلی,original,1405
دوازدهم,تجربی,فارسی,فارسی,بخش 6,نگارش,,متوسط,مقدمه خوب چه ویژگی دارد؟,ارتباط با موضوع,بی‌ربطی,تکرار نتیجه,حذف موضوع,A,مقدمه باید زمینه موضوع را فراهم کند.,ترنم همدلی,original,1405
دوازدهم,تجربی,عربی,عربی,بخش 1,ترجمه,,متوسط,معنی «الطلابُ مجتهدون» چیست؟,دانش‌آموزان کوشا هستند,دانش‌آموز کوشاست,معلمان کوشا هستند,دانش‌آموزان غایب‌اند,A,ترجمه جمله همین است.,ترنم همدلی,original,1405
دوازدهم,تجربی,عربی,عربی,بخش 2,اسم فاعل,,متوسط,اسم فاعل «کاتب» به چه معناست؟,نویسنده/نویسنده‌کننده,نوشته‌شده,کتاب,خوانده‌شده,A,کاتب اسم فاعل از کتب است.,ترنم همدلی,original,1405
دوازدهم,تجربی,عربی,عربی,بخش 3,فعل مضارع,,متوسط,«یذهب» چه زمانی را نشان می‌دهد؟,مضارع,ماضی,امر,نهی,A,یذهب فعل مضارع است.,ترنم همدلی,original,1405
دوازدهم,تجربی,عربی,عربی,بخش 4,عدد,,متوسط,«ثلاثة» چه عددی است؟,دو,سه,چهار,پنج,B,ثلاثة یعنی سه.,ترنم همدلی,original,1405
دوازدهم,تجربی,عربی,عربی,بخش 5,جمع,,متوسط,جمع «معلم» کدام است؟,معلمان,معلمون,تعلیم,معلومة,B,در حالت رفع جمع مذکر سالم «معلمون» است.,ترنم همدلی,original,1405
دوازدهم,تجربی,عربی,عربی,بخش 6,مفعول,,متوسط,در «قرأ الطالبُ الکتابَ» مفعول چیست؟,الطالب,قرأ,الکتاب,هیچ‌کدام,C,الکتاب مفعول فعل قرأ است.,ترنم همدلی,original,1405
دوازدهم,تجربی,دین و زندگی,دین و زندگی,بخش 1,توحید,,متوسط,توحید در ربوبیت به چه معناست؟,خداوند مدبر جهان است,انکار خدا,چندخدایی,بی‌نیازی از هدایت,A,ربوبیت به تدبیر و پروردگاری خداوند اشاره دارد.,ترنم همدلی,original,1405
دوازدهم,تجربی,دین و زندگی,دین و زندگی,بخش 2,نبوت,,متوسط,یکی از نیازهای انسان به پیامبران چیست؟,هدایت الهی,افزایش ثروت,حل همه مسائل علمی,حذف اختیار,A,پیامبران راه هدایت الهی را ارائه می‌کنند.,ترنم همدلی,original,1405
دوازدهم,تجربی,دین و زندگی,دین و زندگی,بخش 3,معاد,,متوسط,باور به معاد چه اثری می‌تواند داشته باشد؟,مسئولیت‌پذیری,بی‌تفاوتی,بی‌قانونی,ناامیدی,A,باور به حسابرسی می‌تواند مسئولیت‌پذیری را تقویت کند.,ترنم همدلی,original,1405
دوازدهم,تجربی,دین و زندگی,دین و زندگی,بخش 4,اخلاق,,متوسط,اخلاص یعنی چه؟,انجام عمل برای رضای خدا,انجام کار برای شهرت,ترس از مردم,خودنمایی,A,اخلاص به نیت الهی در عمل اشاره دارد.,ترنم همدلی,original,1405
دوازدهم,تجربی,دین و زندگی,دین و زندگی,بخش 5,اختیار,,متوسط,اختیار انسان با مسئولیت چه ارتباطی دارد؟,انتخاب زمینه مسئولیت است,هیچ ارتباطی ندارد,اختیار مسئولیت را حذف می‌کند,مسئولیت را ناممکن می‌کند,A,مسئولیت اخلاقی بر انتخاب آگاهانه استوار است.,ترنم همدلی,original,1405
دوازدهم,تجربی,دین و زندگی,دین و زندگی,بخش 6,هدایت,,متوسط,عقل و وحی چه نقشی در هدایت دارند؟,راهنمایی انسان,ایجاد سردرگمی,حذف انتخاب,افزایش جهل,A,هر دو در چارچوب آموزه دینی ابزار هدایت‌اند.,ترنم همدلی,original,1405
دوازدهم,تجربی,زبان انگلیسی,زبان انگلیسی,بخش 1,واژگان,,متوسط,"meaning of ""benefit"" چیست؟",فایده,خطر,هزینه,شکست,A,benefit یعنی فایده.,ترنم همدلی,original,1405
دوازدهم,تجربی,زبان انگلیسی,زبان انگلیسی,بخش 2,گرامر,,متوسط,کدام جمله درست است؟,She has finished her work.,She have finished.,She finish has.,She finishing has.,A,ساختار حال کامل برای she با has است.,ترنم همدلی,original,1405
دوازدهم,تجربی,زبان انگلیسی,زبان انگلیسی,بخش 3,مجهول,,متوسط,کدام جمله مجهول است؟,Ali wrote the letter.,The letter was written by Ali.,Ali writes letters.,Ali is writing.,B,در جمله دوم فاعل گیرنده عمل است.,ترنم همدلی,original,1405
دوازدهم,تجربی,زبان انگلیسی,زبان انگلیسی,بخش 4,شرطی,,متوسط,کدام جمله شرطی نوع اول است؟,"If it rains, we will stay home.","If it rained, we would stay.","If it had rained, we would have stayed.",It rains yesterday.,A,شرطی نوع اول معمولاً if+حال و will دارد.,ترنم همدلی,original,1405
دوازدهم,تجربی,زبان انگلیسی,زبان انگلیسی,بخش 5,درک مطلب,,متوسط,برای فهم ایده اصلی متن چه چیزی مهم است؟,تمرکز بر پیام کلی,حفظ همه کلمات,نادیده گرفتن عنوان,فقط ترجمه یک جمله,A,ایده اصلی پیام کلی متن است.,ترنم همدلی,original,1405
دوازدهم,تجربی,زبان انگلیسی,زبان انگلیسی,بخش 6,واژگان,,متوسط,"opposite of ""increase"" چیست؟",decrease,improve,expand,raise,A,decrease متضاد increase است.,ترنم همدلی,original,1405
دوازدهم,تجربی,زیست‌شناسی,زیست‌شناسی دوازدهم,بخش 1,یاخته,,متوسط,میتوکندری چه نقشی دارد؟,تولید ATP,ساخت دیواره,ذخیره DNA در همه سلول‌ها,ساخت کلروفیل,A,میتوکندری محل اصلی تولید ATP در تنفس یاخته‌ای است.,ترنم همدلی,original,1405
دوازدهم,تجربی,زیست‌شناسی,زیست‌شناسی دوازدهم,بخش 2,بافت,,متوسط,وظیفه اصلی بافت پوششی چیست؟,پوشش و حفاظت,انقباض,انتقال پیام عصبی,تولید گلبول قرمز,A,بافت پوششی سطوح را می‌پوشاند و حفاظت می‌کند.,ترنم همدلی,original,1405
دوازدهم,تجربی,زیست‌شناسی,زیست‌شناسی دوازدهم,بخش 3,گوارش,,متوسط,بیشترین جذب مواد غذایی در کجاست؟,معده,روده باریک,روده بزرگ,مری,B,روده باریک محل اصلی جذب است.,ترنم همدلی,original,1405
دوازدهم,تجربی,زیست‌شناسی,زیست‌شناسی دوازدهم,بخش 4,گردش خون,,متوسط,کدام رگ خون را از قلب دور می‌کند؟,سیاهرگ,سرخرگ,مویرگ,لنف,B,سرخرگ‌ها خون را از قلب دور می‌کنند.,ترنم همدلی,original,1405
دوازدهم,تجربی,زیست‌شناسی,زیست‌شناسی دوازدهم,بخش 5,تنفس,,متوسط,محل اصلی تبادل گازها در شش چیست؟,نای,حبابک‌ها,حنجره,دیافراگم,B,تبادل گازها در حبابک‌ها انجام می‌شود.,ترنم همدلی,original,1405
دوازدهم,تجربی,زیست‌شناسی,زیست‌شناسی دوازدهم,بخش 6,ژنتیک,,متوسط,ژن چیست؟,بخشی از DNA با اطلاعات وراثتی,نوعی سلول,بافت,هورمون,A,ژن واحدی از اطلاعات وراثتی در DNA است.,ترنم همدلی,original,1405
